out.electricity.ceiling_fan.energy_consumption,out.electricity.clothes_dryer.energy_consumption,out.electricity.clothes_washer.energy_consumption,out.electricity.cooling_fans_pumps.energy_consumption,out.electricity.cooling.energy_consumption,out.electricity.dishwasher.energy_consumption,out.electricity.freezer.energy_consumption,out.electricity.heating_fans_pumps.energy_consumption,out.electricity.heating_hp_bkup.energy_consumption,out.electricity.heating.energy_consumption,out.electricity.hot_tub_heater.energy_consumption,out.electricity.hot_tub_pump.energy_consumption,out.electricity.hot_water.energy_consumption,out.electricity.lighting_exterior.energy_consumption,out.electricity.lighting_garage.energy_consumption,out.electricity.lighting_interior.energy_consumption,out.electricity.mech_vent.energy_consumption,out.electricity.plug_loads.energy_consumption,out.electricity.pool_heater.energy_consumption,out.electricity.pool_pump.energy_consumption,out.electricity.pv.energy_consumption,out.electricity.range_oven.energy_consumption,out.electricity.refrigerator.energy_consumption,out.electricity.well_pump.energy_consumption,out.fuel_oil.heating_hp_bkup.energy_consumption,out.fuel_oil.heating.energy_consumption,out.fuel_oil.hot_water.energy_consumption,out.natural_gas.clothes_dryer.energy_consumption,out.natural_gas.fireplace.energy_consumption,out.natural_gas.grill.energy_consumption,out.natural_gas.heating_hp_bkup.energy_consumption,out.natural_gas.heating.energy_consumption,out.natural_gas.hot_tub_heater.energy_consumption,out.natural_gas.hot_water.energy_consumption,out.natural_gas.lighting.energy_consumption,out.natural_gas.pool_heater.energy_consumption,out.natural_gas.range_oven.energy_consumption,out.propane.clothes_dryer.energy_consumption,out.propane.heating_hp_bkup.energy_consumption,out.propane.heating.energy_consumption,out.propane.hot_water.energy_consumption,out.propane.range_oven.energy_consumption,time
0.008,0,0,0,0,0,0.036,0.044,0,0.696,0,0,0.295,0.02,0,0.157,0,0.493,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 7:00:00 AM"
0.008,0,0,0,0,0,0.039,0.037,0,0.622,0,0,0.425,0.017,0,0.202,0,0.518,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 8:00:00 AM"
0.008,0,0,0,0,0,0.04,0.028,0,0.499,0,0,0.448,0.013,0,0.248,0,0.541,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 9:00:00 AM"
0.008,0,0,0,0,0,0.037,0.016,0,0.325,0,0,0.172,0.012,0,0.366,0,0.604,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 10:00:00 AM"
0.008,0,0,0,0,0,0.036,0.014,0,0.301,0,0,0.44,0.012,0,0.352,0,0.613,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 11:00:00 AM"
0.008,0,0,0,0,0,0.039,0.015,0,0.308,0,0,0.387,0.012,0,0.339,0,0.628,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 12:00:00 PM"
0.008,0,0,0,0,0,0.04,0.005,0,0.092,0,0,0.11,0.012,0,0.336,0,0.632,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 1:00:00 PM"
0.008,0,0,0,0,0,0.04,0.011,0,0.229,0,0,0.429,0.012,0,0.336,0,0.62,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 2:00:00 PM"
0.008,0,0,0,0,0,0.04,0.008,0,0.165,0,0,0.443,0.015,0,0.265,0,0.585,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 3:00:00 PM"
0.008,0,0,0,0,0,0.04,0.008,0,0.146,0,0,0.431,0.016,0,0.198,0,0.552,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 4:00:00 PM"
0.014,0,0,0,0,0,0.043,0.006,0,0.135,0,0,0.433,0.022,0,0.371,0,0.685,0,0,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 5:00:00 PM"
0.016,0,0.079,0,0,0,0.047,0.01,0,0.216,0,0,0.451,0.027,0,0.521,0,0.74,0,0,0,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 6:00:00 PM"
0.019,1.962,0.306,0.003,0.05,0,0.045,0.002,0,0.053,0,0,0.004,0.028,0,0.66,0,0.711,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 7:00:00 PM"
0.02,2.452,0,0.001,0.014,0,0.044,0.004,0,0.089,0,0,0.004,0.031,0,0.747,0.024,0.67,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 8:00:00 PM"
0.02,0.041,0,0,0,0,0.044,0.036,0,0.541,0,0,0.395,0.032,0,0.719,0.008,0.639,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 9:00:00 PM"
0.012,0,0,0,0,0,0.041,0.04,0,0.569,0,0,0.004,0.026,0,0.27,0,0.509,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 10:00:00 PM"
0.009,0,0,0,0,0,0.04,0.073,0,1.097,0,0,0.356,0.021,0,0.089,0.012,0.452,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 11:00:00 PM"
0.008,0,0,0.011,0.215,0,0.036,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 12:00:00 AM"
0.008,0,0,0.008,0.191,0,0.036,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 1:00:00 AM"
0.008,0,0,0.004,0.091,0,0.036,0,0,0.01,0,0,0.297,0.016,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 2:00:00 AM"
0.008,0,0,0.007,0.132,0,0.036,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 3:00:00 AM"
0.008,0,0,0.01,0.208,0,0.036,0,0,0,0,0,0.004,0.016,0,0.049,0,0.439,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 4:00:00 AM"
0.01,0,0,0.01,0.21,0,0.036,0,0,0,0,0,0.004,0.019,0,0.192,0,0.489,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 5:00:00 AM"
0.008,0,0,0.002,0.043,0,0.036,0.003,0,0.062,0,0,0.47,0.02,0,0.145,0,0.484,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 6:00:00 AM"
0.008,0,0,0.005,0.103,0,0.039,0.001,0,0.019,0,0,0.019,0.017,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 7:00:00 AM"
0.008,0,0,0.011,0.223,0,0.04,0,0,0,0,0,0.004,0.013,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 8:00:00 AM"
0.008,0,0,0.011,0.222,0,0.037,0,0,0,0,0,0.34,0.012,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 9:00:00 AM"
0.008,0,0,0.01,0.224,0,0.036,0,0,0,0,0,0.384,0.012,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 10:00:00 AM"
0.008,0,0,0.023,0.439,0,0.039,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 11:00:00 AM"
0.008,0,0,0.024,0.479,0,0.04,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 12:00:00 PM"
0.008,0,0,0.027,0.52,0,0.04,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 1:00:00 PM"
0.008,0,0,0.034,0.645,0,0.04,0,0,0,0,0,0.004,0.012,0,0.142,0,0.514,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 2:00:00 PM"
0.008,0,0,0.035,0.64,0,0.04,0,0,0,0,0,0.004,0.015,0,0.176,0,0.552,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 3:00:00 PM"
0.011,0,0,0.033,0.605,0,0.043,0,0,0,0,0,0.004,0.022,0,0.182,0,0.577,0,0,0,1.024,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 4:00:00 PM"
0.015,0,0,0.03,0.53,0,0.047,0,0,0,0,0,0.004,0.027,0,0.328,0,0.701,0,0,0,1.152,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 5:00:00 PM"
0.017,0,0,0.02,0.366,0,0.045,0,0,0,0,0,0.12,0.028,0,0.397,0,0.675,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 6:00:00 PM"
0.018,0,0,0.006,0.105,0,0.044,0,0,0.004,0,0,0.158,0.031,0,0.524,0.024,0.634,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 7:00:00 PM"
0.02,0,0,0.008,0.149,0,0.044,0,0,0,0,0,0.117,0.032,0,0.684,0.008,0.635,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 8:00:00 PM"
0.013,0,0,0,0,0,0.041,0.005,0,0.114,0,0,0.467,0.026,0,0.321,0,0.516,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 9:00:00 PM"
0.008,0,0,0,0,0,0.04,0.005,0,0.12,0,0,0.17,0.021,0,0.04,0.012,0.436,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 10:00:00 PM"
0.008,0,0,0,0,0,0.037,0,0,0.014,0,0,0.004,0.017,0,0.04,0.004,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4/4/2018, 11:00:00 PM"
0.008,0,0,0.011,0.206,0,0.036,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 12:00:00 AM"
0.008,0,0,0.008,0.172,0,0.036,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 1:00:00 AM"
0.008,0,0,0.008,0.14,0,0.036,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 2:00:00 AM"
0.008,0,0,0.007,0.14,0,0.036,0,0,0,0,0,0.004,0.016,0,0.04,0,0.442,0,0,0,0.717,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 3:00:00 AM"
0.008,0,0,0.007,0.131,0,0.036,0,0,0,0,0,0.004,0.016,0,0.049,0,0.44,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 4:00:00 AM"
0.008,0,0,0.001,0.019,0,0.036,0.003,0,0.08,0,0,0.45,0.019,0,0.13,0,0.47,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 5:00:00 AM"
0.008,0,0,0,0,0,0.036,0.005,0,0.122,0,0,0.444,0.02,0,0.175,0,0.503,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 6:00:00 AM"
0.008,0,0,0.001,0.029,0,0.039,0.001,0,0.025,0,0,0.352,0.017,0,0.184,0,0.518,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 7:00:00 AM"
0.008,0,0,0.004,0.091,0,0.04,0,0,0,0,0,0.235,0.013,0,0.181,0,0.52,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 8:00:00 AM"
0.008,0,0,0.016,0.329,0,0.037,0,0,0,0,0,0.004,0.012,0,0.075,0,0.457,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 9:00:00 AM"
0.008,0,0,0.014,0.293,0,0.036,0,0,0,0,0,0.35,0.012,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 10:00:00 AM"
0.008,0,0,0.019,0.382,0,0.039,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 11:00:00 AM"
0.008,0,0,0.024,0.469,0,0.04,0,0,0,0,0,0.121,0.012,0,0.04,0,0.436,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 12:00:00 PM"
0.008,0,0,0.021,0.433,0,0.04,0,0,0,0,0,0.17,0.012,0,0.04,0,0.436,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 1:00:00 PM"
0.008,0,0,0.042,0.764,0,0.04,0,0,0,0,0,0.004,0.015,0,0.04,0,0.436,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 2:00:00 PM"
0.008,0,0,0.048,0.845,0,0.04,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 3:00:00 PM"
0.011,0,0,0.05,0.868,0,0.043,0,0,0,0,0,0.004,0.022,0,0.138,0,0.546,0,0,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 4:00:00 PM"
0.015,0,0,0.054,0.921,0,0.047,0,0,0,0,0,0.004,0.027,0,0.295,0,0.704,0,0,0,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 5:00:00 PM"
0.019,0,0,0.042,0.77,0,0.045,0,0,0,0,0,0.004,0.028,0,0.393,0,0.711,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 6:00:00 PM"
0.014,0,0,0.027,0.527,0,0.044,0,0,0,0,0,0.004,0.031,0,0.316,0.024,0.586,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 7:00:00 PM"
0.02,0,0,0.023,0.443,0,0.044,0,0,0,0,0,0.004,0.032,0,0.616,0.008,0.639,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 8:00:00 PM"
0.012,0,0,0.018,0.36,0,0.041,0,0,0,0,0,0.12,0.026,0,0.277,0,0.509,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 9:00:00 PM"
0.01,0,0,0.008,0.17,0,0.04,0,0,0,0,0,0.226,0.021,0,0.115,0.012,0.461,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 10:00:00 PM"
0.008,0,0,0.012,0.269,0,0.037,0,0,0,0,0,0.004,0.017,0,0.04,0.004,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5/4/2018, 11:00:00 PM"
0.008,0,0,0.024,0.453,0,0.037,0,0,0,0,0,0.004,0.013,0,0.064,0,0.411,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 12:00:00 AM"
0.008,0,0,0.021,0.432,0,0.036,0,0,0,0,0,0.004,0.012,0,0.043,0,0.406,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 1:00:00 AM"
0.008,0,0,0.02,0.401,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.401,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 2:00:00 AM"
0.008,0,0,0.019,0.372,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.427,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 3:00:00 AM"
0.008,0,0,0.02,0.401,0,0.036,0,0,0,0,0,0.004,0.012,0,0.048,0,0.43,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 4:00:00 AM"
0.008,0,0,0.02,0.39,0,0.036,0,0,0,0,0,0.12,0.015,0,0.129,0,0.43,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 5:00:00 AM"
0.008,0,0,0.008,0.189,0,0.039,0,0,0,0,0,0.357,0.016,0,0.172,0,0.457,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 6:00:00 AM"
0.008,0,0,0.024,0.464,0,0.04,0,0,0,0,0,0.004,0.013,0,0.282,0,0.494,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 7:00:00 AM"
0.007,0,0,0.024,0.484,0,0.04,0,0,0,0,0,0.352,0.009,0,0.241,0,0.488,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 8:00:00 AM"
0.008,0,0,0.025,0.49,0,0.04,0,0,0,0,0,0.255,0.008,0,0.137,0,0.463,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 9:00:00 AM"
0.008,0,0,0.035,0.662,0,0.04,0,0,0,0,0,0.004,0.008,0,0.07,0,0.446,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 10:00:00 AM"
0.008,0,0,0.031,0.604,0,0.04,0,0,0,0,0,0.356,0.008,0,0.157,0,0.479,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 11:00:00 AM"
0.008,0,0,0.029,0.573,0,0.04,0,0,0,0,0,0.158,0.011,0,0.156,0,0.48,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 12:00:00 PM"
0.008,0,0,0.04,0.754,0,0.04,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 1:00:00 PM"
0.008,0,0,0.066,1.104,0,0.04,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 2:00:00 PM"
0.008,0,0,0.072,1.156,0,0.043,0,0,0,0,0,0.004,0.015,0,0.04,0,0.436,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/4/2018, 3:00:00 PM"
